"CustomerID","Test_Group","Outcome","State_Available","Email_Available"
"90700353LLMIPLBZ","test",0,0,0
"24202942GBVMAIOE","test",1,1,0
"85638830YKLEKUAY","control",0,0,1
"08279285QHYIOGVI","control",0,1,1
"83173016USWOOTLQ","test",0,1,0
"78057483FWWIZKEL","test",0,1,0
"59105018CRZVRXQU","control",0,0,0
"72357268IZELLPEW","control",0,0,0
"90824932TTIAUTGO","test",1,0,0
"11427214BSLSJLYC","control",0,0,0
"40723440YVJNKQJB","test",0,0,0
"84299845WKNRLUAY","test",0,1,0
"47489619JSUPYDPB","test",0,1,1
"49513051TVTCHCXI","test",0,1,0
"55851556PKHIOZPJ","test",1,1,0
"65147997PUDHRXXY","test",0,1,0
"39463811LKVEMYEG","test",0,0,0
"37531573TXQKFIAF","control",0,1,0
"99152181RODIOOFA","control",0,1,1
"21374625YCFEAFDO","control",1,1,0
"07252454WCOUUUOM","control",0,0,0
"95751939MMWHTGJM","test",0,0,1
"02916130CVCLVROB","control",0,0,0
"19635451XAAVRRMN","test",1,0,0
"13974661WNRFQEOT","test",0,1,0
"85915914UAMPSOLR","control",0,0,1
"69674804DJAFNZCP","control",0,0,0
"90882019KOHKYFWO","test",0,1,0
"16011992VVFNFUEO","control",0,1,0
"11710839KMYBFVJT","control",0,1,0
"08280858RJCOQGGS","control",0,1,0
"69804114UMRKDTXK","control",0,0,0
"47606248GVRQZTCQ","test",0,0,0
"12530339ELVAMSGN","test",0,0,0
"48770458ULZTMWUE","control",0,0,0
"24845829AWSOSXEQ","control",0,0,0
"87467534XJLEAYWS","test",0,0,0
"86929840SHIYJOBA","control",0,0,0
"69395276JBFKFSET","control",0,0,0
"23784794YPUHDUKX","test",0,0,0
"48158972KOAKSGJM","control",0,0,0
"82858150DOTNVJSP","control",0,0,0
"77626998VVJPFKDW","control",0,1,1
"93940002ZJOLCVRL","test",0,0,0
"51291970YVAFUZGF","test",0,0,0
"42721195DONTJUIQ","test",0,0,0
"76705125XYUXMDGX","test",0,1,0
"16795361RMXTRBXW","control",0,0,1
"49713292OPEBTVRS","test",0,1,0
"24101711KCGQLTNI","test",0,0,0
"90670864XATDRJGP","test",0,1,1
"50379027AIHMBWFY","test",0,1,1
"15438283VOZRKMBJ","control",0,0,0
"72777787CDVJCCWT","control",0,0,0
"76473081EHAXGKYW","test",0,0,0
"15115726KSXGGZJX","control",0,1,0
"47083956LEJVLTHT","control",0,0,0
"13499205MOMTWGWF","test",0,1,1
"25387392JQNADIEL","test",0,1,1
"03365882ZKKWBVPD","control",0,0,0
"62203875OWUQKIEW","test",0,0,0
"22227233JBLYRGDM","control",0,0,0
"32031438PBHWUGTA","test",0,1,1
"29361390BXWFZWVB","control",0,1,0
"53516154EOSBVUCW","test",0,1,0
"23932920FCJGLVHH","control",0,0,0
"72114245FNYWLTXH","test",0,0,0
"70251590VNNEOLYY","test",0,0,0
"14878502USZZNKZH","control",0,1,0
"86729107OMCGMMNH","test",0,0,0
"88736026FLSTPPTH","control",0,1,0
"54242175WXBOJSZW","control",0,0,0
"72260297PNGIBLRZ","control",0,1,1
"40641981UOIQYVWM","test",0,0,0
"34402423IEQTTZAO","control",0,0,1
"85884970ITBJVZTT","test",0,1,0
"65066037JBXFSHSG","test",0,1,1
"68962734YFWLWYLA","test",0,1,0
"22610173KKXJHULP","control",0,0,0
"42914897MQHPYIJO","test",0,0,0
"64903573YTDDBDIF","test",0,0,0
"04755641HTGGDZRR","test",0,0,1
"96631090WBYHCWFC","control",0,1,0
"96969433JLLBMPER","control",0,0,0
"44877506OEIZFHTG","test",0,0,0
"70247360SRXOGJIL","test",0,0,0
"74956431UTONHUPR","control",0,0,0
"72935749BCRVSIAO","test",0,1,0
"90984149QVRKJFEX","control",0,0,0
"88528620UNORVIXY","control",0,0,0
"62730636GVMOPSFR","test",1,0,0
"22792983ALIPFJZJ","test",1,1,0
"69426119CETWXSSI","control",0,1,0
"76278634UNVFZQNP","test",0,0,0
"12240004GJRNEJTB","test",0,0,1
"90722493IPPLRSML","control",0,1,0
"67418045LWGHQRHP","test",0,1,0
"12288838HSFKIIXG","control",0,0,0
"08563680COLJRYMF","control",0,1,0
"82037959HYNVOZIV","test",0,1,0
"66772542CQUAYLHJ","control",0,0,1
"67290197NFRXSXVF","test",0,0,0
"65656548WLIYHHWK","control",0,1,0
"61485435SIBMTFSM","test",0,1,0
"60874654TZSCTINW","control",0,1,1
"54831000VCHNSCHD","test",0,0,0
"58824613YGXZZWUU","control",0,1,1
"11941085ASVOHDUA","test",0,1,0
"67525419ZNBFVUEN","test",0,1,0
"89733837LWJGVZRX","test",0,0,0
"85705104KMMCFGVI","control",0,0,0
"82010929HAHPJNAH","test",0,1,0
"45011041GVJCZEET","test",0,0,0
"30300467OGFKCZBU","control",0,0,0
"14807399RFSGKRIK","test",0,1,0
"71133593AKUBUWBC","control",0,1,1
"27591464INNOKZND","control",0,0,0
"68376339UMVUFBDU","test",0,0,0
"01267880TSQTVHHE","control",0,1,0
"87927131TAATMFVI","control",0,0,0
"28865107RPZSJJGI","test",1,0,0
"74230591GQKMUAXF","control",0,1,0
"47775539GZEKRTAL","control",0,1,1
"47654606AQNEUEGG","control",0,1,0
"21411833LISLSPSN","test",0,0,0
"65806593TZBXXKLT","control",0,0,0
"27754448BLLCFEXG","control",0,1,0
"05203492HPJRFTTM","control",0,1,0
"69665819RWKVLVGN","control",0,0,0
"21885243ACRAQPOR","control",0,1,0
"10492462UMOGNAGC","test",0,1,0
"43634044EQTWEUST","control",0,0,0
"80334425AHCGLVEW","control",0,0,0
"21296934ODWLGGSD","control",0,1,0
"53330679MZAUFXXX","test",0,1,1
"36966370PKVOCURS","control",0,1,1
"56967703QRUCAIZZ","control",0,1,0
"37133823UWZVFISJ","test",0,0,0
"58612051JOZFEERD","test",0,0,0
"10522573LRCSMLFA","test",0,1,0
"08440628VAVGQIHH","control",0,0,1
"38312836ESGPJZNH","control",0,1,1
"73176086IDJXWRFH","test",0,1,0
"29311024ZYZIVSCV","test",0,0,0
"23105202FEFSYYEZ","control",0,0,0
"47319856XSUSBXSP","test",0,0,0
"40884659DWEXPIIH","control",0,1,0
"41894341IUKTYRYJ","test",0,1,0
"90800320GZPWJYYM","test",0,0,0
"36820342VMGUQSAZ","control",0,0,0
"60906221WMHCPAYO","test",0,0,0
"96056994TUWOREIR","test",0,1,0
"04337593CNDAOEIV","test",0,0,0
"50364491VFUWVSBY","control",0,0,0
"84509358HXNUZGZF","test",0,0,0
"05168154OOPTXHQI","test",0,0,0
"15479409FASFJZTN","control",0,0,0
"27793956RPFJGFKV","control",0,1,1
"39864697SNVURWND","control",0,0,0
"08851497SSLAJWPT","control",0,0,0
"43609259XZZQOBDB","control",0,0,0
"68581579ERZCLEYA","test",0,1,0
"94628574OTINQUQB","test",0,1,0
"87161662GVWBRQMZ","control",0,0,0
"57985418ICFLTRYN","control",0,0,0
"46343661WUPEKFJY","control",0,0,0
"73598157ZZAMTNDU","control",0,0,0
"89445149TLGWUKRE","control",0,0,0
"84953583IXQFGBHU","test",0,0,0
"22193257KOZLMHXH","test",0,1,0
"51813732RZHXJUSQ","control",0,0,0
"72642256AHCZHCJA","test",0,0,0
"59745344PLFORCTC","control",0,1,0
"40197348UEAPSEME","control",0,1,0
"95833182MFILAPLK","test",0,1,0
"26039663PSMSSWHQ","test",0,0,0
"17179070ZVXJGPCC","control",0,0,0
"32121038PNVCBERG","control",0,1,0
"91323395SPZWWBAJ","control",0,1,1
"64837245XOPBVBNF","test",0,1,1
"26270253MMIIPCXB","test",0,1,0
"20466611RJYYUMLA","test",0,0,0
"24960843BWPSIGYX","test",0,1,0
"92764432NYSEFSXE","test",0,0,0
"45764335DEBHEVKI","control",0,0,0
"04167589XRVTWFRW","control",0,1,0
"85604017NUOBPRPA","control",0,1,0
"44739557WRZMBZLZ","control",0,1,0
"78920171RCLVKNVX","test",0,0,0
"29362871DWYFOULT","test",0,1,1
"25948539VCTFUCLG","test",0,1,1
"56110323USLWDFAE","test",1,0,0
"27408814JLGHTQVB","test",0,1,0
"19259585KEIPSEXB","test",0,0,0
"88004955DUDTCXZA","control",0,1,0
"37124536USATVHBO","control",0,0,0
"19565621VHDOIXDT","test",0,1,1
"02488094LOTHGOYX","control",0,1,0
"09929053ANKBOSOQ","control",0,0,0
"81132152LGGSATQT","test",0,1,1
"79331929IRGMOPXX","test",1,0,1
"89859999DJMLOBDE","control",0,1,0
"41136656LZRCUNDV","control",0,1,1
"01588524DBWGHOSL","control",0,0,0
"98039846CHSTKSBC","control",0,1,0
"90610063PUZRLZQK","control",0,0,0
"67100351RKENNKHI","test",0,1,0
"77695261GRLLFUWB","control",0,0,0
"58566353MQMRNMCQ","control",0,0,0
"55641976MARIJYKE","control",0,0,0
"83358709NCFGPGAF","test",1,0,0
"60810002EYIVQVVI","test",0,0,0
"30883848ZIARVRSQ","test",1,1,0
"78640713BOHWJQDM","control",0,1,0
"59047517CYSPQIJO","test",0,1,0
"66184507LSPUSRNT","control",0,1,0
"22247055DWPHAUIR","test",0,1,0
"05602375UKSJWEAE","control",0,1,0
"75558937LDPULOLQ","control",0,0,0
"05236584JVJDNBFF","control",0,1,0
"67015690AUGGGVYT","test",0,0,0
"24958240KZRBGMVN","control",0,1,1
"30209986BEFUZOTP","test",0,1,0
"93946625YNBXAIJY","control",0,1,0
"29998771WEZRAEME","control",0,1,0
"08766310WCCXFLHX","test",0,1,0
"97179695BIELRQND","control",0,1,0
"37668338POFFRBUL","control",0,0,0
"53199322TSEVJVPF","control",0,0,0
"30704639IRHOIASQ","test",0,0,0
"45494801YAAZVHXN","control",0,1,0
"89513348MDFMZEVN","test",0,1,0
"15310430EAWNSVEC","test",0,0,1
"74430609FGLQZSQG","control",0,1,0
"13328253WIRCSSSO","test",0,1,0
"48626009BEMWFHCI","test",0,0,0
"13764210WJQTEUKX","test",0,0,0
"19804429TMDUPIFQ","test",0,1,0
"24593355VDKFVLCJ","test",0,0,0
"72825231MJCWFLZA","test",0,0,0
"32437807QATZIZFP","control",0,0,0
"58493145RPRWKXOE","test",0,0,0
"39220038TKUJTRQH","test",0,0,0
"84264607ONMPZETC","test",0,0,0
"65042801AMBYKFJF","control",0,1,0
"39041021GZVTDLXG","control",0,0,0
"43001103YRPQXZEQ","control",0,0,0
"34785472DVOXRCDW","control",0,1,0
"40288502UETMORBN","control",0,0,0
"55109307AGYHUFTJ","test",0,0,0
"36368871GCHFDODR","test",0,0,0
"42303972XCEQTBTY","test",0,0,0
"76897912ZVTMNXVW","control",0,1,0
"91949849RCVKNGNA","test",0,0,0
"74418082DLEEPFYH","test",0,1,0
"76666145BEOPXPQX","test",1,0,0
"44645164YXKKQXUN","test",1,1,0
"37894134PSBCINBK","test",0,0,0
"89875694KSTNIFTB","test",0,1,0
"05717022FISPSZCG","test",0,1,0
"83390012MRQGUGKQ","test",0,1,0
"07921178TBKTLSJY","test",0,0,0
"79113687OLOPFRLZ","control",0,1,0
"96563745LTJFWCJQ","test",1,1,0
"53937957WFBCPUXX","control",0,0,0
"85067679GLJBBXOO","control",0,0,1
"88690393UROJVQOZ","control",0,0,0
"93129896UCCALDWF","control",0,1,0
"66991966HIJAAVXH","control",0,0,0
"48550060IENLIEYP","control",0,0,0
"66552294FGKJQQSK","test",0,0,0
"99908256QAYHCLVN","test",0,1,1
"05117082KJVYEDOV","control",0,0,0
"04760547XNXQWWZZ","control",0,0,0
"28256947IWIGAPRK","test",0,0,0
"01254466WEFYPPHY","test",1,1,0
"95807616KQGOZZGA","test",0,1,1
"69768733YMNLWOTA","test",0,0,0
"02211619JUYCZSQJ","test",0,0,0
"31544900QJVEMQAB","test",0,0,0
"78398573IBHHNXDV","test",0,1,1
"60485217FNRZQQLN","test",0,1,0
"02311755VWKLRNXS","test",0,1,1
"26095331XPGGTABM","control",0,0,0
"62954587FSRENVUV","test",0,1,0
"54072377SONVLXFC","test",0,0,0
"05050325TPRHCKGF","control",0,1,0
"23656075WRRCTRZG","control",0,1,0
"31799446SZKCDXEG","control",0,1,0
"82730617HIDMSZSJ","control",0,1,1
"19446011AXEEGGIZ","control",0,0,0
"56572850PSZVXSDB","test",0,0,0
"24956263EGRRNZHS","test",1,0,0
"96361433WAFTKLHF","test",0,1,0
"53839550IFTVCEFW","control",0,0,1
"39189109OEIICHJT","test",0,0,0
"32210080RLDWYGOY","test",0,0,0
"28247597TMSMKLZF","control",0,0,0
"58833017XJKAZMXS","control",0,1,0
"38684065RWGHPLBS","test",0,0,0
"47603092BMZRYOQP","test",0,0,0
"62396647LEQODODL","test",0,1,0
"56615093JPTWMLMM","control",0,0,0
"18704906XRAVJYCX","control",0,0,0
"38738152ECQFNRUD","control",0,1,1
"25287141GRIQYXRP","control",0,0,0
"26858909BLTKBGCT","test",0,0,0
"53657027LBROTFAW","control",0,0,1
"72350578QXIULPBP","control",0,1,0
"52066412KPOGNCCO","test",0,0,0
"69886040DSJDEAYS","control",0,1,0
"06590043RYHNYFHU","control",0,1,0
"18178693OIJVUYAP","control",0,1,1
"94351232IOAJXAAH","test",0,0,0
"89939810NCLUHHUR","test",0,0,0
"50860983UXAXDLGB","control",0,0,0
"99155802QOJWCTSC","control",0,1,0
"89139047LPDNLAOG","control",0,0,0
"44956197PWFDQUQK","control",0,0,0
"41145795UAIMJJVH","test",0,1,0
"79222550INSFQFPA","test",1,1,0
"51903347TZXXGOPG","control",0,1,1
"27321692CHXOQJTV","test",0,1,1
"62300447OGPUOAES","test",0,0,0
"68826012IFBVCFZJ","test",0,0,0
"94117693HOEBNMKI","test",0,1,0
"92315587ICEYLPLH","control",0,0,0
"71172072OAQFUSSO","control",0,1,0
"44911685YLVBCWQD","control",0,1,0
"69161071NMIBPSER","test",0,1,0
"40220754RWPWXMEW","test",0,1,0
"62598799XHKYHOUI","control",0,1,0
"48078575NSLMARUX","control",0,1,0
"25607199BGEIQDGT","test",0,1,1
"77652396BOJEOAVN","test",0,1,0
"34188451FYPZWWAV","test",0,1,0
"76376371DUMNVWDL","control",0,0,0
"11107827CTIMJXYK","test",1,1,1
"70365873XETRVVKK","control",0,1,1
"40446571XXQXGEKM","test",0,1,0
"31632311BZXGQMTN","test",0,0,0
"51763601AHOLUVTA","control",0,0,0
"90252393TLLAQXTR","test",0,0,0
"80472697BNVHZBMZ","test",0,0,0
"21354450AFQPHXZY","control",0,1,0
"11004079NSWPOEFT","test",0,0,0
"84868692WRBMACIT","control",0,1,0
"03309131EYIXDITN","control",0,0,0
"56397484UOTWWVAS","control",0,0,0
"42011315HJPGMJVR","control",0,0,1
"60900037KDIQSJIA","control",0,1,1
"02380993RWQUWXKA","control",0,1,0
"99435080IYEQLWLV","test",0,0,0
"18664861KCEHBYBP","test",0,0,0
"20211733XXXIITTB","control",0,1,0
"85556610ITIFPQSL","test",0,0,0
"67149817FWWMXUBI","test",1,1,0
"48660244CRIOJBXW","test",1,1,0
"75716972LUMWXXLV","test",0,0,0
"96006517KLHWZFZO","test",0,0,0
"64979610IUVZKGNX","test",0,1,0
"71087718FFSJPYHM","test",0,1,0
"45417252KHWXZWFS","test",0,0,0
"55437750KQAKYNIG","test",0,1,0
"28622658AUETUYTP","test",0,0,0
"09722064ZMLQYHUD","test",0,1,0
"83009239LYSAJYVF","test",1,1,0
"69922698TXKXEMPW","control",0,1,0
"93943078PYABNYKM","control",0,0,0
"21369486CUWSEUZH","control",0,1,0
"68619374XNMUGPFD","control",0,0,0
"14067979JGBDWSRW","test",0,0,0
"22575849HCSSOFKS","control",0,1,1
"51204725ULKZGHWK","test",0,1,0
"60423539NSYGFVIV","test",0,0,0
"89321877RWAHWHTY","test",0,1,0
"97084512DZWRYSLN","control",0,1,0
"80678276GWTUQMQG","control",0,0,0
"42002686AVFLPKYK","control",0,0,0
"95220836YWPZZEPY","test",0,0,0
"75989458GSEKGPPT","test",0,1,0
"95449166ROFAHZSH","test",0,0,0
"49570778LFJWHNGF","test",0,1,0
"12123552HXDKSUWN","control",0,0,0
"56635113ZXKABREJ","control",0,1,0
"23784846EOBYPBYJ","control",0,1,0
"46941560NCJBDZYM","test",0,1,0
"55405519LRJPJLAM","test",0,1,0
"63893904BJOIGXTV","control",0,0,0
"37497505XWACXPJF","test",0,0,0
"30514630FHFYWJKK","control",0,1,1
"23300953RJIOTNIU","test",0,1,0
"56096061MVFZFBJK","control",0,1,1
"35210620OPPBAFRW","control",0,0,0
"50830145PXEGAZJO","control",0,0,0
"78446515VDEUZTJZ","control",0,1,0
"42970629LVIOVKEU","test",0,1,1
"67745799ZEYURMVQ","test",0,1,0
"81284707LHBUKGMW","test",0,1,0
"58398478LMOXGVCF","control",0,0,0
"10013805DIFBQYBA","control",0,0,0
"52220114HCVKTKFY","control",0,1,0
"14381445ZPGSNKVL","test",0,0,0
"38465540CGTBEBER","test",0,0,0
"92374482SICBBDVZ","test",0,1,1
"12788964OUUSOBIP","test",0,0,1
"46403466GNWYMUHH","test",0,1,0
"56872243WUUMPUMX","control",0,0,0
"22829155TKAQHQUX","test",0,1,0
"47382687CXEPLOKM","control",1,0,0
"56478294HMDCYFNF","test",0,1,0
"37336510KBWGWYZT","control",1,0,0
"63834721RNIXEYCA","test",0,0,0
"22817208EOWMFQMI","control",0,0,0
"88426828TCEBICPZ","test",0,1,0
"29665514QERWCPOW","control",0,0,0
"82111780JQWSHQPY","test",0,0,0
"18488625NIFDWFYE","control",0,0,1
"73114195LKTRUXOE","test",0,1,0
"61740850AXYTYQMT","test",0,1,0
"24912907KWMFGTVE","control",0,1,0
"20729292WZXJUBQL","control",0,1,0
"13298427DTRWEWVO","test",0,0,0
"02229596PDUYMMGA","test",0,1,0
"85677805PRCXNSKX","test",0,0,0
"50338857NWJDILGR","test",0,0,0
"51679133BMUATTUS","control",0,0,0
"25712183WYQQSWTB","test",0,0,0
"60045152AOUEISJY","test",0,0,0
"20712503AAXUTEFX","test",0,0,0
"19911119ZVERTOHO","test",0,0,0
"13261657MPFYDLII","test",0,1,0
"40716667HVLGGIVR","control",0,0,0
"18117456JKPQDHKR","control",0,0,0
"64320431NDVBBZFW","test",0,1,0
"83515153CQALNOTM","control",0,0,0
"30883263QRPZGKEW","test",0,0,0
"27202052FCDHQPID","control",0,0,0
"54845706DEFWMCCB","control",0,0,0
"85038317TTNRTWKJ","test",0,0,0
"86705527KQIBTBEC","control",1,1,0
"87975826GXFBNVMS","control",0,0,0
"55091653GXBUVSVS","test",0,1,0
"44295777GKBRKJSR","control",0,1,0
"72561558UNNPUNJJ","control",0,0,0
"27952575ZKLILXJA","control",0,0,0
"68136304PQELDTJH","test",0,0,0
"62345630DOJMCGUG","control",0,1,0
"90128953RJCXHKYZ","test",0,0,0
"69326394BVDHZSNN","test",0,1,0
"29470178SDUDGWRY","test",1,1,0
"55551115LPIAUDBG","control",0,0,0
"33082072VRIKIBIC","test",0,0,0
"06724928TVNQQFAO","test",0,0,0
"07440056XKWIPCOF","control",0,0,0
"54581804CYJMQHJK","control",0,0,0
"27920105QEHJCBML","test",0,1,0
"51126915QNEAKFEK","test",0,0,0
"87692208VGXCWMKW","control",0,1,0
"52134020IXIPBMVE","control",0,1,0
"80672247KULSPNQZ","control",0,0,1
"79747701ZQFAZCUW","test",0,0,0
"46025955HCAFCEDK","control",0,1,1
"41427202EGLEFLFL","control",0,1,0
"22072000STSSNYON","control",0,1,0
"65646674TNFCDYQZ","control",0,0,1
"22280406IJKMKEMB","test",0,1,0
"59012507MZMFKQAY","test",0,0,0
"05316349LUTRWLTR","test",1,1,0
"80969229KPSHBFWQ","control",0,1,0
"69898306HMRAXPAR","control",0,0,0
"47626169YCPJMICT","test",0,0,0
"47954511AQTTLGVT","control",0,1,0
"92183836RHWCNVTT","control",0,1,1
"86979165IIMVNYGG","test",0,1,0
"59832452HCLQICBW","test",0,1,0
"87562040JGVPLZZN","control",0,0,0
"63833065WVZPICQO","test",0,0,0
"69426437IQJZALXF","test",0,1,0
"60590536VMWDDJEM","test",0,1,1
"31262929QEXMOGXX","control",0,0,0
"64981782DGDRIMVP","test",0,0,0
"90033667UTOABDNV","test",0,0,0
"12129354XSXKNIJX","test",0,1,0
"11072052QJJRHWWT","test",0,1,0
"47288967BKHDQTQB","control",0,0,0
"09044139RIRQESAO","control",0,0,0
"16984268XPZOOJKW","control",0,1,0
"13637022WLHCFXCF","control",0,1,0
"01397436ZUOOZULC","control",0,0,0
"30510592NMOHRORY","control",0,0,0
"78212707AHDNXOBW","control",0,1,0
"01398323VWFQWKQR","control",0,0,0
"56669764CSBWFQUE","test",0,0,0
"92692316WTPNMMXM","control",0,1,1
"99805364KIXYYLIB","control",0,1,0
"98326512GPPYMTFG","control",0,0,0
"05134564WPDIPKZK","control",0,0,0
"10370393EDZFFMNB","control",0,0,0
"07013113FLIEGBXE","control",0,0,0
"75948788CVUCZIFM","test",0,1,1
"46783873NWGAQLRA","test",0,1,0
"90919089ZNRZOKAW","test",1,0,0
"26633035LRXZWJHV","control",0,1,1
"81226002XZATBGRL","test",1,0,1
"70416532CYKCSOXY","control",0,0,0
"67596962DVRDUQAB","test",0,1,1
"01876476DHOFNFBN","control",0,0,0
"97372387WGPWNAMQ","test",0,1,1
"24354952ZFTQDQSA","test",0,1,0
"79925786RZUVEPUR","test",0,0,0
"14071136EJLSPWVK","test",0,1,0
"61240248HPETWPYZ","test",0,1,0
"84326699CUARDLFH","test",0,1,1
"76435415OKTNFNEL","test",0,0,0
"86308207FDLSHPBN","control",0,0,0
"01422500IJZCHFXR","test",1,1,1
"74500720WJGDCURP","test",0,0,0
"26185508LRNEDGHH","test",0,1,0
"36380421BTTCAUFE","control",0,0,0
"86132138LXSOJGPY","test",0,1,1
"28185849RVKGCPBA","test",0,0,0
"18405727ARGSQHCN","control",0,1,0
"72022742REKSVWYH","control",0,0,0
"80665136PDDZBWPP","test",0,0,1
"18120381PPIKBUPR","test",0,1,0
"09068009OQJIZEKG","control",0,0,0
"00652298YSBBTKNQ","control",0,0,0
"79877922ERHGHODR","control",0,0,0
"58635560QPBENZHT","test",0,1,0
"89725426FZVCXHBJ","control",0,0,0
"06387120QGAUWNSV","test",0,1,0
"04331866UMCMPOKN","test",0,0,0
"21577710UZTRYAHD","control",0,1,0
"26132801CJKCFKRL","control",0,0,0
"36010751QHPAISLO","control",0,0,0
"66869478DHMFBXUQ","control",0,1,0
"45554979ACPXTXXN","test",0,1,0
"28550697DUKXYNZV","test",0,0,0
"18212339ABNQBNYQ","control",0,0,0
"08149259JWQTSLCZ","test",0,1,0
"86217347PWIMZBDJ","control",0,0,0
"36016252GHFVTYJP","control",0,1,0
"20856286FSAOUSQF","test",0,0,1
"95446752TVZUIAOH","control",0,1,0
"12465502TONOZNXR","control",0,0,0
"80115609AATXGJWT","control",0,0,0
"22320410AJDLYZAP","test",0,0,0
"51469491YJYMPJMK","test",0,1,0
"27140840EMTHDBHG","test",0,0,0
"29295757ZYBXGSOH","control",0,0,0
"84700564PKWHLESH","control",0,0,0
"00169995FYXRXZEV","control",0,0,0
"43706992SMKUOANM","control",0,0,0
"29676840WMADSRHK","test",1,0,0
"83973570LALFPMGZ","control",0,1,0
"28061105ZPDHBTGD","control",0,0,0
"21393595THFCHATZ","control",0,0,0
"97803090YHLYTHFL","test",0,0,0
"16080426MRZOYQGS","test",0,0,0
"42249033QAAZXGFX","control",0,1,0
"14540178XKGEPBDD","test",0,1,0
"91673943SAXPDYBT","control",0,1,0
"35795945SIRACNNH","test",0,0,0
"80294654CVWFAELI","test",0,0,0
"50091208FJMRINQI","control",0,1,0
"66872680CXECYOIC","control",0,0,0
"42640491PNKLQASH","control",0,1,0
"43403127NOBEAOWE","test",0,0,0
"66695875LDGPGJAZ","control",0,1,0
"37791109ISOYMONY","control",0,0,0
"73392333WQZNARWX","test",0,0,0
"33471337FHVGPIKT","control",0,0,0
"27035782WDWIUTWW","test",0,0,0
"75751909IAGVKLER","control",0,0,0
"88115493FEBMBDRJ","control",0,0,0
"78507002DORTPEOU","test",0,0,0
"47910334UEAEPXWM","control",0,1,0
"13126047VHXXQYAS","test",0,1,1
"94311468KTYUNRKI","test",0,1,1
"90964917ERNMVKIB","test",0,0,0
"63487680YCNAKQJR","control",0,0,0
"85753034CUELOENR","control",0,0,0
"62033568SGIHIUWP","control",0,0,0
"76934431KGQIUSFO","control",0,0,0
"99771080AFJMFJLW","test",0,0,0
"51322214KNSZBRDR","control",0,1,0
"20473676PPZYKGQI","control",0,1,0
"21928489VSJBGJSC","control",0,0,0
"57686862XVBOKNVQ","test",0,1,0
"32459125CMTZXMDN","test",0,0,0
"40652094EBJMIFZN","test",0,0,1
"15202109AHPUWKNF","control",0,0,0
"80611035WJEQRNYS","test",0,0,0
"81801918BMCTGPZK","test",1,0,0
"52271717ZDRLAUMZ","control",0,0,0
"04257572BXFAYHVM","test",0,0,1
"60726459XINVEWOV","control",0,0,0
"51992252XBMOOUFN","control",0,0,0
"59178868PUKSYKVR","control",0,1,1
"17419876JEEUPTEW","test",0,0,0
"07383224RPQVOPMC","control",0,0,0
"09454127WKJFQHJQ","control",0,1,0
"69119942AJIKQFQL","test",0,0,0
"10405648ZXBGJARZ","control",0,0,0
"87730891BHPDRBFH","control",0,0,0
"07188344PSJBVLTZ","test",0,0,0
"23018418FYWVXQDY","test",0,0,0
"31189415JSRJHEKM","control",0,1,1
"41672125MHTJWWZR","control",0,0,0
"79090398BQSEYVJW","test",0,0,0
"43459644QQDIZWGR","test",0,0,0
"56182126OKRVRORL","test",0,0,0
"00643319BZHRUUZN","control",0,0,0
"23960936XHKCHBHT","test",0,0,0
"76351086PMWILLZT","test",0,1,1
"49483396UQOMRLBJ","test",0,0,0
"70130482UDEZCDKQ","control",0,0,0
"98686722HQTRFOME","control",0,1,0
"90976505DBOSKQZO","control",0,0,0
"83227807OOQTMYBC","control",0,1,1
"61361457JOFNCYSC","control",0,0,0
"20795725NHQRCUIF","test",0,0,0
"76767566AMJNVXFT","control",0,1,1
"83201170DSMCNHWD","control",0,0,0
"98377352JVXJJCZA","test",0,0,0
"82717578SXPYDHTR","test",0,0,0
"91281908QWXFMARH","test",0,1,0
"99798131GAYCTQUO","control",0,1,0
"17909745MGDJVNAH","control",0,0,1
"18169453RQNJDGRU","control",1,1,0
"24765236AKNFQMMA","control",0,0,1
"09656607GDGSHAQW","test",0,0,0
"77455028XCRBYCLJ","control",0,1,1
"02766078DYSSARPB","control",0,0,0
"15102981OVAZRMMD","control",1,1,0
"61423597GMPKYZEX","control",0,0,0
"41160848BSNYNNAU","control",0,0,0
"07456109XJREAGIX","test",0,1,0
"94543406UNYNKUWS","control",0,1,0
"75927952XJAPLAPJ","test",1,1,0
"09555878AWPGTWIF","test",0,1,0
"93473438ODWRAFQA","control",0,0,0
"52923155DFDSKEVO","test",0,1,0
"38883852KBLJDZRM","test",1,1,0
"66954437ZWKJLJEK","test",0,0,0
"35260425YUBXWNNL","control",0,1,0
"46627998CLMPBFFT","test",0,1,0
"15737082KBQAPGUZ","test",0,0,0
"95087496XXFJSUHX","test",0,0,0
"05531275BYUWXIUY","control",0,0,0
"83066524OSRXZDNT","test",0,0,0
"11336106DRGYCULN","control",0,1,0
"33885818OPHXYBVD","control",0,0,0
"62849419VXBDXVUD","test",0,1,0
"44247634GREGABSS","test",1,0,0
"57525575VAEQWDBP","test",0,0,0
"17410713KTJDSFGK","control",0,0,0
"51733930VCGBMXAM","control",0,0,0
"33060968LVIVXATK","control",0,1,0
"39331518DMPBCUMV","test",0,0,0
"73313327NWSLOLMB","test",0,0,0
"72469004AIRPHXCD","test",0,1,1
"49740986MGUMQADD","test",0,1,1
"54928462LESDQFMR","control",0,1,1
"84674861ZYEJGZGF","control",0,1,1
"87086369AKAECUYF","control",0,0,0
